date,score
2020/08/01,0.10595439768211723
2020/08/02,0.10711813224194261
2020/08/03,0.10424329876830532
2020/08/04,0.09898431692047535
2020/08/05,0.09582828406939421
2020/08/06,0.09219690789535949
2020/08/07,0.08913125578801721
2020/08/08,0.08914875922590827
2020/08/09,0.09013323562169319
2020/08/10,0.08682189368486436
2020/08/11,0.08359312067450347
2020/08/12,0.08111326586120864
2020/08/13,0.07867704121825603
2020/08/14,0.0769744569535743
2020/08/15,0.07897986227901872
2020/08/16,0.08138815247649472
2020/08/17,0.08421417295157495
2020/08/18,0.08573845733815773
2020/08/19,0.08192560396250559
2020/08/20,0.0803838352777023
2020/08/21,0.09477856493171528
2020/08/22,0.09820558106716192
2020/08/23,0.10133592214617432
2020/08/24,0.10906198293100709
2020/08/25,0.11497285753019586
2020/08/26,0.10637983205012291
2020/08/27,0.06646690460050611
2020/08/28,0.027002920051520364
2020/08/29,0.0004851049027884838
2020/08/30,-0.05045259198896944
2020/08/31,-0.44457602884244507
