date,score
2020/06/01,0.37865091085052693
2020/06/02,0.37316514506033727
2020/06/03,0.37280733637616276
2020/06/04,0.379633599907261
2020/06/05,0.38073490359628587
2020/06/06,0.3808948774739665
2020/06/07,0.3827784451344471
2020/06/08,0.3809525288039156
2020/06/09,0.3733017489759136
2020/06/10,0.3718601957741764
2020/06/11,0.372953135169189
2020/06/12,0.37264102598577886
2020/06/13,0.37356965544800064
2020/06/14,0.3798605917189987
2020/06/15,0.3799000713890704
2020/06/16,0.38424979442134427
2020/06/17,0.3876503444523438
2020/06/18,0.3716425670192953
2020/06/19,0.3700226346564423
2020/06/20,0.3864754626230047
2020/06/21,0.3969481320164048
2020/06/22,0.4119400312465643
2020/06/23,0.4158418564085502
2020/06/24,0.3682155757607384
2020/06/25,0.28658732154407296
2020/06/26,0.26870439546116714
2020/06/27,0.271906280065337
2020/06/28,0.25965463042371645
2020/06/29,0.26385573157292314
2020/06/30,0.4989125616969145
