date,score
2020/02/01,0.36274393223475326
2020/02/02,0.36797770070220953
2020/02/03,0.3684955648071347
2020/02/04,0.35026654973025734
2020/02/05,0.32561172034875563
2020/02/06,0.33011669078480144
2020/02/07,0.2812148226559342
2020/02/08,0.24430377830937547
2020/02/09,0.2303330508928352
2020/02/10,0.20243706336753023
2020/02/11,0.18733940633953203
2020/02/12,0.17903363516960333
2020/02/13,0.15790407449357127
2020/02/14,0.09761282020351668
2020/02/15,0.09962311096720822
2020/02/16,0.09504261703609927
2020/02/17,0.07704506011908752
2020/02/18,0.04761199623637578
2020/02/19,0.027286518061157353
2020/02/20,0.04741706584640137
2020/02/21,0.02078229974355281
2020/02/23,0.005186472527226715
2020/02/24,-0.00805642945570243
2020/02/25,0.025965663859364014
2020/02/26,0.08306905996580673
2020/02/27,0.01543028798249756
2020/02/28,-0.2931312109689075
2020/02/29,-0.3173387181834982
