date,score
2020/02/01,0.023676754719136998
2020/02/02,0.019635812490719818
2020/02/03,0.02515303135969647
2020/02/04,0.04126148622950763
2020/02/05,0.04535557730257289
2020/02/06,0.046580860080757486
2020/02/07,0.04708655449695691
2020/02/08,0.04692559871312547
2020/02/09,0.048192391698343495
2020/02/10,0.0487622440025178
2020/02/11,0.05044539391126949
2020/02/12,0.05102866677693715
2020/02/13,0.05737717170571191
2020/02/14,0.06282500357980762
2020/02/15,0.0608055641081901
2020/02/16,0.0514826098329912
2020/02/17,0.04236253227354903
2020/02/18,0.029560691306698115
2020/02/19,0.02993409877405003
2020/02/20,0.02428644701937913
2020/02/21,0.01949366161479545
2020/02/22,0.01675401508935526
2020/02/23,0.012285592920311167
2020/02/24,0.008124011821970274
2020/02/25,0.03213471384858162
2020/02/26,-0.07410939378122898
2020/02/27,-0.21281478891721933
2020/02/28,-0.5070173270866439
2020/02/29,-0.36053471315936964
