date,score
2020/04/01,0.6661404349523301
2020/04/02,0.6756385889858932
2020/04/03,0.6624002027007535
2020/04/04,0.6618726666193037
2020/04/05,0.6594438894250313
2020/04/06,0.6556477153487419
2020/04/07,0.6469182758601141
2020/04/08,0.6373278749340238
2020/04/09,0.6371080125263028
2020/04/10,0.6386117285675597
2020/04/11,0.6330071380243272
2020/04/12,0.6383054992621086
2020/04/13,0.6400864243763489
2020/04/14,0.6477689016609119
2020/04/15,0.6551215491200516
2020/04/16,0.6588865697166691
2020/04/17,0.6619973364358557
2020/04/18,0.6616371267776476
2020/04/19,0.6602200229187685
2020/04/20,0.6656122982466245
2020/04/21,0.674249112887852
2020/04/22,0.6991727090591401
2020/04/23,0.7411223504384729
2020/04/24,0.7372652574562789
2020/04/25,0.705649692095827
2020/04/26,0.7003245502383334
2020/04/27,0.6706933531233145
2020/04/28,0.5708230686422626
2020/04/29,0.4999656747694915
2020/04/30,0.32890861348796807
