date,score
2020/07/01,0.29330850386249885
2020/07/02,0.29523530809952114
2020/07/03,0.2981016693192165
2020/07/04,0.3013881757590674
2020/07/05,0.29662336537579853
2020/07/06,0.2958051461250003
2020/07/07,0.29330911824123806
2020/07/08,0.2907262162175533
2020/07/09,0.2929055649818171
2020/07/10,0.28574568101464387
2020/07/11,0.2733710812422119
2020/07/12,0.2745600510860969
2020/07/13,0.26568863102544166
2020/07/14,0.2553332537232353
2020/07/15,0.2495986257291546
2020/07/16,0.2470899592797364
2020/07/17,0.2516600891319284
2020/07/18,0.25418003006503864
2020/07/19,0.25490491823235734
2020/07/20,0.2617134815344873
2020/07/21,0.2778540994731632
2020/07/22,0.28803533380300184
2020/07/23,0.32076941065186776
2020/07/24,0.3110091700723328
2020/07/25,0.3108730751550722
2020/07/26,0.3163943964956774
2020/07/27,0.333321400120419
2020/07/28,0.3392656745463215
2020/07/29,0.34007572360768085
2020/07/30,0.3346539991992407
2020/07/31,0.4956201168296822
