date,score
2020/01/01,1.1533788123780455
2020/01/02,1.16215729817629
2020/01/03,1.142698535353839
2020/01/04,1.1571408524762006
2020/01/05,1.153520092010141
2020/01/06,1.1213017184260372
2020/01/07,1.1369936335954316
2020/01/08,1.1555821943202091
2020/01/09,1.1672881539759739
2020/01/10,1.1642590287178163
2020/01/11,1.136069845244168
2020/01/12,1.1088277869773082
2020/01/13,1.1207342671657774
2020/01/14,1.134904393938453
2020/01/15,1.122684991194584
2020/01/16,1.1060053764645568
2020/01/17,1.111870163549812
2020/01/18,1.0694813737716249
2020/01/19,1.0550469382983705
2020/01/20,1.0404631823324493
2020/01/21,1.0520336682656688
2020/01/22,1.095538371024257
2020/01/23,1.0549807168357441
2020/01/24,1.0276621026461916
2020/01/25,1.0472106580078744
2020/01/26,1.0303902365405522
2020/01/27,1.0002756309069167
2020/01/28,0.94305561057732
2020/01/29,0.9480702953328837
2020/01/30,0.9246654739576267
2020/01/31,0.6047246180763571
