date,score
2020/02/01,1.0557610310244046
2020/02/02,1.031413414765767
2020/02/03,1.0473100540317588
2020/02/04,1.0768743228880497
2020/02/05,1.0593243202745946
2020/02/06,1.0532714265011258
2020/02/07,1.0311736194524068
2020/02/08,1.0332580953118407
2020/02/09,1.0431703161115833
2020/02/10,1.0126128720793737
2020/02/11,0.9944860381604805
2020/02/12,1.0171559739757148
2020/02/13,1.0067463808811974
2020/02/14,1.0158616432123622
2020/02/15,0.9988379449830213
2020/02/16,1.0297760034892276
2020/02/17,1.0905359873638316
2020/02/18,1.093593548625856
2020/02/19,1.0789361731266542
2020/02/20,1.0286765065295698
2020/02/21,0.90244364385927
2020/02/22,0.8863727940056024
2020/02/23,0.8572587364101122
2020/02/24,0.8796685517500911
2020/02/25,0.9333516645614498
2020/02/26,0.7039326590463497
2020/02/27,0.5845790004013259
2020/02/28,0.11076335829971073
2020/02/29,0.11356125089551347
