date,score
2020/09/01,1.0829862197310527
2020/09/02,1.0970419656161083
2020/09/03,1.0970710839794724
2020/09/04,1.095815974596737
2020/09/05,1.1007506779603071
2020/09/06,1.0955724920160876
2020/09/07,1.0271752476356788
2020/09/08,1.1066000963642024
2020/09/09,1.1320096083529188
2020/09/10,1.133754684118156
2020/09/11,1.142843535017253
2020/09/12,1.1501119524624384
2020/09/13,1.1496990083535796
2020/09/14,1.1403229742419758
2020/09/15,1.1069941761395399
2020/09/16,1.061410255071376
2020/09/17,1.0532552966316544
2020/09/18,1.0656549937778075
2020/09/19,1.0731673996090556
2020/09/20,1.0898487762812625
2020/09/21,1.0915268079393885
2020/09/22,1.1017348752006673
2020/09/23,1.0819439478183184
2020/09/24,1.0661005547537843
2020/09/25,1.049187752926559
2020/09/26,1.0345800913380665
2020/09/27,1.0205803534228897
2020/09/28,0.9315785718823161
2020/09/29,0.8502971429196386
2020/09/30,0.6752481596435153
