date,score
2020/03/01,0.9295196912466107
2020/03/02,0.9294429085648538
2020/03/03,0.9282151182255047
2020/03/04,0.9058546353091584
2020/03/05,0.9027916006770043
2020/03/06,0.8910997983405898
2020/03/07,0.8745447768219218
2020/03/08,0.8619230901151677
2020/03/09,0.8427179833363229
2020/03/10,0.8513432720601594
2020/03/11,0.8226502658870366
2020/03/12,0.7905067501600544
2020/03/13,0.8128055046142193
2020/03/14,0.8087411400699557
2020/03/15,0.8176887839832895
2020/03/16,0.7871679474178981
2020/03/17,0.770737686713474
2020/03/18,0.7779415772410577
2020/03/19,0.828756114256653
2020/03/20,0.8732995487974298
2020/03/21,0.8658164766487265
2020/03/22,0.8151022619445236
2020/03/23,0.799932331520287
2020/03/24,0.9269615769990442
2020/03/25,0.8934020913382061
2020/03/26,0.8492754796564022
2020/03/27,0.881360639129282
2020/03/28,0.8798364804627543
2020/03/29,0.8967069099611177
2020/03/30,0.9149708984623901
2020/03/31,1.1285609690080067
