date,score
2020/10/01,1.2207288245683616
2020/10/02,1.224076540436568
2020/10/03,1.234777177234478
2020/10/04,1.2058375188081858
2020/10/05,1.1859891846589738
2020/10/06,1.1953719605614967
2020/10/07,1.2316577513082632
2020/10/08,1.211321876306196
2020/10/09,1.2090657998992616
2020/10/10,1.221809054995949
2020/10/11,1.2130888499647672
2020/10/12,1.203541302412559
2020/10/13,1.2165096255002865
2020/10/14,1.2005345642719027
2020/10/15,1.196637438335019
2020/10/16,1.1947329094403403
2020/10/17,1.1925957863177201
2020/10/18,1.2092972423990038
2020/10/19,1.2196491175209048
2020/10/20,1.2309518448986212
2020/10/21,1.2005411405980333
2020/10/22,1.1851850550889378
2020/10/23,1.1715807974075136
2020/10/24,1.1592056836487772
2020/10/25,1.1499997377956388
2020/10/26,1.1085382278059928
2020/10/27,1.125223991811499
2020/10/28,1.1730389216121462
2020/10/29,1.0738635469648048
2020/10/30,0.5890036245335583
2020/10/31,0.42145072825576285
